NOMOR,TAHUN,BULAN,TERMINAL,NAMA DERMAGA,NAMA KAPAL,NAMA AGENT,KOMODITI,KEGIATAN,STATUS PBM BEFORE,PBM-TOF,KEMASAN,NAMA TERTAGIH,NAMA PBM,NAMA JASA, PRODUKSI , TARIF BEFORE TOF , TAGIHAN BEFORE TOF , TARIF AFTER TOF , TAGIHAN AFTER TOF ,SATUAN
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,KASAMIRA,PT.JAWA DWIPA PERDANA,JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 1,526 ", -   , -   ," 1,000 "," 1,526,160 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,TRINITY,"PRIMA SEJAHTERA LINES, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 2,210 ", -   , -   ," 1,000 "," 2,210,140 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,MARITIM TRANS,"ANUGERAH TIRTA SAMUDRA, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 2,474 ", -   , -   ," 1,000 "," 2,473,860 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,BRAVE EMERALD,"SAMUDERA AGENCIES INDONESIA, PT",WOOD CHIP,EKSPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 10,952 ", -   , -   ," 3,431 "," 37,575,935 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PACIFIC 88,"PUTRA AMIRAJAYA MANDIRI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 3,711 ", -   , -   ," 3,431 "," 12,732,029 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA SEHATI,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 2,296 ", -   , -   ," 3,431 "," 7,877,679 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA TIMUR,"PERUSAHAAN PELAYARAN SATYA PERMAI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 1,407 ", -   , -   ," 3,431 "," 4,826,113 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD BARAT,ULTRA OL,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 14,121 ", -   , -   ," 3,431 "," 48,450,352 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,MV. MAXIMOS,"PELAYARAN KARANA LINE, PT",SOYABEAN MEAL,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 16,159 ", -   , -   ," 3,431 "," 55,441,707 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 5,688 ", -   , -   ," 3,431 "," 19,515,116 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,KASAMIRA,PT.JAWA DWIPA PERDANA,JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 1,526 ", -   , -   ," 3,431 "," 5,236,255 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,TRINITY,"PRIMA SEJAHTERA LINES, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 2,210 ", -   , -   ," 3,431 "," 7,582,990 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,MARITIM TRANS,"ANUGERAH TIRTA SAMUDRA, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 2,474 ", -   , -   ," 3,431 "," 8,487,814 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,BRAVE EMERALD,"SAMUDERA AGENCIES INDONESIA, PT",WOOD CHIP,EKSPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 10,952 ", -   , -   ," 2,288 "," 25,057,924 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PACIFIC 88,"PUTRA AMIRAJAYA MANDIRI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 3,711 ", -   , -   ," 2,288 "," 8,490,493 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA SEHATI,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 2,296 ", -   , -   ," 2,288 "," 5,253,317 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA TIMUR,"PERUSAHAAN PELAYARAN SATYA PERMAI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 1,407 ", -   , -   ," 2,288 "," 3,218,347 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD BARAT,ULTRA OL,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 14,121 ", -   , -   ," 2,288 "," 32,309,649 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,MV. MAXIMOS,"PELAYARAN KARANA LINE, PT",SOYABEAN MEAL,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 16,159 ", -   , -   ," 2,288 "," 36,971,911 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 5,688 ", -   , -   ," 2,288 "," 13,013,869 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,KASAMIRA,PT.JAWA DWIPA PERDANA,JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 1,526 ", -   , -   ," 2,288 "," 3,491,854 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,TRINITY,"PRIMA SEJAHTERA LINES, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 2,210 ", -   , -   ," 2,288 "," 5,056,800 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,MARITIM TRANS,"ANUGERAH TIRTA SAMUDRA, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 2,474 ", -   , -   ," 2,288 "," 5,660,192 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,BRAVE EMERALD,"SAMUDERA AGENCIES INDONESIA, PT",WOOD CHIP,EKSPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 10,952 "," 3,825 "," 41,890,979 "," 3,825 "," 41,890,979 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PACIFIC 88,"PUTRA AMIRAJAYA MANDIRI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 3,711 "," 2,550 "," 9,462,744 "," 2,550 "," 9,462,744 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA SEHATI,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 2,296 "," 2,550 "," 5,854,877 "," 2,550 "," 5,854,877 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,MV. MAXIMOS,"PELAYARAN KARANA LINE, PT",SOYABEAN MEAL,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 16,159 "," 3,825 "," 61,808,374 "," 3,825 "," 61,808,374 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD BARAT,ULTRA OL,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 14,121 "," 5,100 "," 72,018,885 "," 5,100 "," 72,018,885 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA TIMUR,"PERUSAHAAN PELAYARAN SATYA PERMAI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 1,407 "," 2,550 "," 3,586,881 "," 2,550 "," 3,586,881 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 5,688 "," 3,825 "," 21,756,141 "," 3,825 "," 21,756,141 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,KASAMIRA,PT.JAWA DWIPA PERDANA,JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 1,526 "," 2,550 "," 3,891,708 "," 2,550 "," 3,891,708 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,TRINITY,"PRIMA SEJAHTERA LINES, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 2,210 "," 2,550 "," 5,635,857 "," 2,550 "," 5,635,857 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,MARITIM TRANS,"ANUGERAH TIRTA SAMUDRA, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA DERMAGA," 2,474 "," 3,825 "," 9,462,515 "," 3,825 "," 9,462,515 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,BRAVE EMERALD,"SAMUDERA AGENCIES INDONESIA, PT",WOOD CHIP,EKSPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 10,952 "," 8,156 "," 89,323,615 "," 8,156 "," 89,323,615 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PACIFIC 88,"PUTRA AMIRAJAYA MANDIRI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 3,711 "," 2,948 "," 10,938,437 "," 9,431 "," 34,997,309 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA SEHATI,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 2,296 "," 2,948 "," 6,767,931 "," 9,431 "," 21,653,859 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,PERMATA TIMUR,"PERUSAHAAN PELAYARAN SATYA PERMAI, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 1,407 "," 2,948 "," 4,146,247 "," 9,431 "," 13,265,833 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD BARAT,ULTRA OL,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 14,121 "," 2,948 "," 41,625,033 "," 6,881 "," 97,169,009 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,KASAMIRA,PT.JAWA DWIPA PERDANA,JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 1,526 "," 2,948 "," 4,498,611 "," 9,431 "," 14,393,215 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,TRINITY,"PRIMA SEJAHTERA LINES, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 2,210 "," 2,948 "," 6,514,756 "," 9,431 "," 20,843,830 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,MARITIM TRANS,"ANUGERAH TIRTA SAMUDRA, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",JASA STEVED," 2,474 "," 2,948 "," 7,292,115 "," 8,156 "," 20,176,802 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,SINAR MULIA I,"SAMUDERA INDONESIA PRIMA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",KERJASAMA FASILITAS," 2,117 "," 3,500 "," 7,411,005 "," 3,500 "," 7,411,005 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,SHINPO,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",KERJASAMA FASILITAS," 2,001 "," 2,948 "," 5,898,812 "," 3,500 "," 7,004,130 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD UTARA,MV. MAXIMOS,"PELAYARAN KARANA LINE, PT",SOYABEAN MEAL,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",KERJASAMA FASILITAS," 16,159 "," 2,948 "," 47,631,499 "," 8,156 "," 131,793,228 ",TON
,2025,JUN,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",KERJASAMA FASILITAS," 5,688 "," 2,948 "," 16,765,974 "," 8,156 "," 46,390,349 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,AS GLORY 23,"ANUGERAH TIRTA SAMUDRA, PT",CRUDE PALM OIL,BONGKAR,NONPELINDO,NONPELINDO,CURAHCAIR,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",DERMAGA," 1,592 "," 3,825 "," 6,089,324 "," 3,825 "," 6,089,324 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,AS GLORY 23,"ANUGERAH TIRTA SAMUDRA, PT",CRUDE PALM OIL,BONGKAR,NONPELINDO,NONPELINDO,CURAHCAIR,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",KERJASAMA FASILITAS," 1,592 "," 3,488 "," 5,552,826 "," 3,488 "," 5,552,826 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,MUTIA LADJONI 9,"SURYA BINTANG TIMUR, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 6,732.49 ", -   , -   ," 1,000.00 "," 6,732,490.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 5,711.20 ", -   , -   ," 1,000.00 "," 5,711,200.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,FORTUNE ISLAND,"PREMIER SHIPPING, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 4,430.05 ", -   , -   ," 1,000.00 "," 4,430,050.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,LINTAS LORENTZ,"ANUGERAH PASIFIC JAYA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 4,978.35 ", -   , -   ," 1,000.00 "," 4,978,350.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,INDO DHARMA 9,ARMADA ANAK LAUT,JAGUNG,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 1,701.34 ", -   , -   ," 1,000.00 "," 1,701,340.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BINTAN UTAMA,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 3,199.32 ", -   , -   ," 1,000.00 "," 3,199,320.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,MAJU 99,"BERKAH BUMI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 4,167.32 ", -   , -   ," 1,000.00 "," 4,167,320.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BUNGA TERATAI 168,"SARI AMPENAN, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 6,918.00 ", -   , -   ," 1,000.00 "," 6,918,000.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. AMIS HERO,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 16,210.38 ", -   , -   ," 1,000.00 "," 16,210,380.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,SINAR MULIA I,"SAMUDERA INDONESIA PRIMA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",FORKLIFT TOF," 2,083.22 ", -   , -   ," 1,000.00 "," 2,083,220.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 5,711.20 ", -   , -   ," 3,431.00 "," 19,595,127.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,FORTUNE ISLAND,"PREMIER SHIPPING, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 4,430.05 ", -   , -   ," 3,431.00 "," 15,199,502.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,MUTIA LADJONI 9,"SURYA BINTANG TIMUR, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 6,732.49 ", -   , -   ," 3,431.00 "," 23,099,173.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,LINTAS LORENTZ,"ANUGERAH PASIFIC JAYA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 4,978.35 ", -   , -   ," 3,431.00 "," 17,080,719.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,INDO DHARMA 9,ARMADA ANAK LAUT,JAGUNG,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 1,701.34 ", -   , -   ," 3,431.00 "," 5,837,298.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BINTAN UTAMA,"NISRINA RIZKI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 3,199.32 ", -   , -   ," 3,431.00 "," 10,976,867.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,MAJU 99,"BERKAH BUMI SAMUDERA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 4,167.32 ", -   , -   ," 3,431.00 "," 14,298,075.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BUNGA TERATAI 168,"SARI AMPENAN, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 6,918.00 ", -   , -   ," 3,431.00 "," 23,735,658.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,SINAR MULIA I,"SAMUDERA INDONESIA PRIMA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 2,083.22 ", -   , -   ," 3,431.00 "," 7,147,528.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD BARAT,MV. AMIS HERO,"BAHARI LAJU ANUGERAH, PT",SODA ASH,IMPORT,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",GRAB TOF," 16,210.38 ", -   , -   ," 3,431.00 "," 55,617,814.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,BWT CARGO 09,"SURYA PERMATA TIMUR, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 5,711.20 ", -   , -   ," 2,288.00 "," 13,067,226.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD UTARA,FORTUNE ISLAND,"PREMIER SHIPPING, PT",PALM KERNEL EXPELLER,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 4,430.05 ", -   , -   ," 2,288.00 "," 10,135,954.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,MUTIA LADJONI 9,"SURYA BINTANG TIMUR, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 6,732.49 ", -   , -   ," 2,288.00 "," 15,403,937.00 ",TON
,2025,JULY,TERMINAL JAMRUD,JAMRUD SELATAN,LINTAS LORENTZ,"ANUGERAH PASIFIC JAYA, PT",JAGUNG,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"HARINDRA SEMPURNA UTAMA, PT","HARINDRA SEMPURNA UTM, PT",HOPPER TOF," 4,978.35 ", -   , -   ," 2,288.00 "," 11,390,465.00 ",TON
